Label,Data,clean,clean_sentence
spam,get by cell phone mail room call number big message tone great top tone phone every word per white knight may send stop,"['get', 'cell', 'phone', 'mail', 'room', 'call', 'number', 'big', 'message', 'tone', 'great', 'top', 'tone', 'phone', 'every', 'word', 'per', 'white', 'knight', 'may', 'send', 'stop']",get cell phone mail room call number big message tone great top tone phone every word per white knight may send stop
spam,get smart cell contact email receiving call free reply message with great value 40 given every week per white knight opt send stop,"['get', 'smart', 'cell', 'contact', 'email', 'receiving', 'call', 'free', 'reply', 'message', 'great', 'value', 'given', 'every', 'week', 'per', 'white', 'knight', 'opt', 'send', 'stop']",get smart cell contact email receiving call free reply message great value given every week per white knight opt send stop
spam,urgent whatever through contact last weekend live show prize guaranteed call away after program k factor version,"['urgent', 'whatever', 'contact', 'last', 'weekend', 'live', 'show', 'prize', 'guaranteed', 'call', 'away', 'program', 'k', 'factor', 'version']",urgent whatever contact last weekend live show prize guaranteed call away program k factor version
spam,urgent whatever we contact a weekend cannabis show prize guaranteed bonus for computer program k is win,"['urgent', 'whatever', 'contact', 'weekend', 'cannabis', 'show', 'prize', 'guaranteed', 'bonus', 'computer', 'program', 'k', 'win']",urgent whatever contact weekend cannabis show prize guaranteed bonus computer program k win
spam,an aggravated offence penalty bonus caller prize attempt of call with,"['aggravated', 'offence', 'penalty', 'bonus', 'caller', 'prize', 'attempt', 'call']",aggravated offence penalty bonus caller prize attempt call
spam,25 phone call free bonus caller prize 1 reach call asap,"['phone', 'call', 'free', 'bonus', 'caller', 'prize', 'reach', 'call', 'asap']",phone call free bonus caller prize reach call asap
spam,want as in long ring cost pmin,"['want', 'long', 'ring', 'cost', 'pmin']",want long ring cost pmin
spam,no explicit sex sec or cost ।,"['explicit', 'sex', 'sec', 'cost']",explicit sex sec cost
spam,apple mobile number latest motorola nokia etc many mobile min rates orange tariff text yes repeat offence remove text,"['apple', 'mobile', 'number', 'latest', 'motorola', 'nokia', 'etc', 'many', 'mobile', 'min', 'rate', 'orange', 'tariff', 'text', 'yes', 'repeat', 'offence', 'remove', 'text']",apple mobile number latest motorola nokia etc many mobile min rate orange tariff text yes repeat offence remove text
spam,contract holders offer latest cellular connectivity etc free double min text orange and text yes click on remove record,"['contract', 'holder', 'offer', 'latest', 'cellular', 'connectivity', 'etc', 'free', 'double', 'min', 'text', 'orange', 'text', 'yes', 'click', 'remove', 'record']",contract holder offer latest cellular connectivity etc free double min text orange text yes click remove record
spam,drop everything message off invited xchat chat message to u message chat,"['drop', 'everything', 'message', 'invited', 'xchat', 'chat', 'message', 'u', 'message', 'chat']",drop everything message invited xchat chat message u message chat
spam,start everything read on invited xchat or request contact u message box,"['start', 'everything', 'read', 'invited', 'xchat', 'request', 'contact', 'u', 'message', 'box']",start everything read invited xchat request contact u message box
spam,urgent pressing call xxx bonus 1 power won to call asap boxnqp ppm,"['urgent', 'pressing', 'call', 'xxx', 'bonus', 'power', 'call', 'asap', 'boxnqp', 'ppm']",urgent pressing call xxx bonus power call asap boxnqp ppm
spam,a request list plus bonus caller prize attempt reach back asap boxnqp ।,"['request', 'list', 'plus', 'bonus', 'caller', 'prize', 'attempt', 'reach', 'back', 'asap', 'boxnqp']",request list plus bonus caller prize attempt reach back asap boxnqp
spam,itunes mobile app inclu free min india cust servs please no one for the rich dont giv shit no due day ounce want,"['itunes', 'mobile', 'app', 'inclu', 'free', 'min', 'india', 'cust', 'servs', 'please', 'one', 'rich', 'dont', 'giv', 'shit', 'due', 'day', 'ounce', 'want']",itunes mobile app inclu free min india cust servs please one rich dont giv shit due day ounce want
spam,care about chatlines inclu free min india cust servs if that later is mega bill dont giv do bailiff get an ounce buy,"['care', 'chatlines', 'inclu', 'free', 'min', 'india', 'cust', 'servs', 'later', 'mega', 'bill', 'dont', 'giv', 'bailiff', 'get', 'ounce', 'buy']",care chatlines inclu free min india cust servs later mega bill dont giv bailiff get ounce buy
spam,business owners please call,"['business', 'owner', 'please', 'call']",business owner please call
spam,call you in a need real man satisfy message no offence string action please stop end of recreation ea ha la w,"['call', 'need', 'real', 'man', 'satisfy', 'message', 'offence', 'string', 'action', 'please', 'stop', 'end', 'recreation', 'ea', 'ha', 'la', 'w']",call need real man satisfy message offence string action please stop end recreation ea ha la w
spam,want cock in but need real man satisfy with wife sex string end message mail end message recreation ea code list w,"['want', 'cock', 'need', 'real', 'man', 'satisfy', 'wife', 'sex', 'string', 'end', 'message', 'mail', 'end', 'message', 'recreation', 'ea', 'code', 'list', 'w']",want cock need real man satisfy wife sex string end message mail end message recreation ea code list w
spam,spook mob halloween collection logo and message collections free eerie video message collection super zombie 99 per cent,"['spook', 'mob', 'halloween', 'collection', 'logo', 'message', 'collection', 'free', 'eerie', 'video', 'message', 'collection', 'super', 'zombie', 'per', 'cent']",spook mob halloween collection logo message collection free eerie video message collection super zombie per cent
spam,spook mob halloween collection logo text message plus any eerie titles or amusing characters ghost message per logopic,"['spook', 'mob', 'halloween', 'collection', 'logo', 'text', 'message', 'plus', 'eerie', 'title', 'amusing', 'character', 'ghost', 'message', 'per', 'logopic']",spook mob halloween collection logo text message plus eerie title amusing character ghost message per logopic
spam,urgent mobile offence for premium round prize price 10 points option boxnqp ppm,"['urgent', 'mobile', 'offence', 'premium', 'round', 'prize', 'price', 'point', 'option', 'boxnqp', 'ppm']",urgent mobile offence premium round prize price point option boxnqp ppm
spam,a mobile offence xxxxxxxxx call mode can attempt quick action asap boxnqp ।,"['mobile', 'offence', 'xxxxxxxxx', 'call', 'mode', 'attempt', 'quick', 'action', 'asap', 'boxnqp']",mobile offence xxxxxxxxx call mode attempt quick action asap boxnqp
spam,system needs update latest orange smart phone can save power no call from yes telephone orno opt,"['system', 'need', 'update', 'latest', 'orange', 'smart', 'phone', 'save', 'power', 'call', 'yes', 'telephone', 'orno', 'opt']",system need update latest orange smart phone save power call yes telephone orno opt
spam,mobile mths cellular service orange smart phone link save pdf feed for text yes callback send opt,"['mobile', 'mths', 'cellular', 'service', 'orange', 'smart', 'phone', 'link', 'save', 'pdf', 'feed', 'text', 'yes', 'callback', 'send', 'opt']",mobile mths cellular service orange smart phone link save pdf feed text yes callback send opt
spam,7 week entry free chance win the mp and apple i and wk message it drunk tscs custcare,"['week', 'entry', 'free', 'chance', 'win', 'mp', 'apple', 'wk', 'message', 'drunk', 'tscs', 'custcare']",week entry free chance win mp apple wk message drunk tscs custcare
spam,free file entry textpod chance win gb pc player apple cash on request was arrived from tscs custcare,"['free', 'file', 'entry', 'textpod', 'chance', 'win', 'gb', 'pc', 'player', 'apple', 'cash', 'request', 'arrived', 'tscs', 'custcare']",free file entry textpod chance win gb pc player apple cash request arrived tscs custcare
spam,urgent whatever first contact going to cannabis show its guaranteed to land line claim valid hr,"['urgent', 'whatever', 'first', 'contact', 'going', 'cannabis', 'show', 'guaranteed', 'land', 'line', 'claim', 'valid', 'hr']",urgent whatever first contact going cannabis show guaranteed land line claim valid hr
spam,no whatever trying contact u on cannabis show first guaranteed call our line still valid hr,"['whatever', 'trying', 'contact', 'u', 'cannabis', 'show', 'first', 'guaranteed', 'call', 'line', 'still', 'valid', 'hr']",whatever trying contact u cannabis show first guaranteed call line still valid hr
spam,message hold down tone call start rate get back flirt sent every 100 7 subpoly per pole on,"['message', 'hold', 'tone', 'call', 'start', 'rate', 'get', 'back', 'flirt', 'sent', 'every', 'subpoly', 'per', 'pole']",message hold tone call start rate get back flirt sent every subpoly per pole
spam,free top polyphonic tone call through directory get dial and voice every hour text subpoly per cent ।,"['free', 'top', 'polyphonic', 'tone', 'call', 'directory', 'get', 'dial', 'voice', 'every', 'hour', 'text', 'subpoly', 'per', 'cent']",free top polyphonic tone call directory get dial voice every hour text subpoly per cent
spam,whatever tried call a reply short data to video mobile min unlimited number service camcorder one call,"['whatever', 'tried', 'call', 'reply', 'short', 'data', 'video', 'mobile', 'min', 'unlimited', 'number', 'service', 'camcorder', 'one', 'call']",whatever tried call reply short data video mobile min unlimited number service camcorder one call
spam,she tried call but reply short rate best video mobile min unlimited text free camcorder daily message,"['tried', 'call', 'reply', 'short', 'rate', 'best', 'video', 'mobile', 'min', 'unlimited', 'text', 'free', 'camcorder', 'daily', 'message']",tried call reply short rate best video mobile min unlimited text free camcorder daily message
spam,his art queen george the picture jordantxt picture she catch every white knight from bottom pic see i see uk wk,"['art', 'queen', 'george', 'picture', 'jordantxt', 'picture', 'catch', 'every', 'white', 'knight', 'bottom', 'pic', 'see', 'see', 'uk', 'wk']",art queen george picture jordantxt picture catch every white knight bottom pic see see uk wk
